slide_id,mean_deg_benign_epithelial_r20,mean_mix_benign_epithelial_r20,mean_deg_inflammatory_r20,mean_mix_inflammatory_r20,mean_deg_necrotic_r20,mean_mix_necrotic_r20,mean_deg_neoplastic_r20,mean_mix_neoplastic_r20,mean_deg_no_label_r20,mean_mix_no_label_r20,mean_deg_stromal_r20,mean_mix_stromal_r20,mean_deg_benign_epithelial_r40,mean_mix_benign_epithelial_r40,mean_deg_inflammatory_r40,mean_mix_inflammatory_r40,mean_deg_necrotic_r40,mean_mix_necrotic_r40,mean_deg_neoplastic_r40,mean_mix_neoplastic_r40,mean_deg_no_label_r40,mean_mix_no_label_r40,mean_deg_stromal_r40,mean_mix_stromal_r40,mean_deg_benign_epithelial_r80,mean_mix_benign_epithelial_r80,mean_deg_inflammatory_r80,mean_mix_inflammatory_r80,mean_deg_necrotic_r80,mean_mix_necrotic_r80,mean_deg_neoplastic_r80,mean_mix_neoplastic_r80,mean_deg_no_label_r80,mean_mix_no_label_r80,mean_deg_stromal_r80,mean_mix_stromal_r80,mean_deg_benign_epithelial_r100,mean_mix_benign_epithelial_r100,mean_deg_inflammatory_r100,mean_mix_inflammatory_r100,mean_deg_necrotic_r100,mean_mix_necrotic_r100,mean_deg_neoplastic_r100,mean_mix_neoplastic_r100,mean_deg_no_label_r100,mean_mix_no_label_r100,mean_deg_stromal_r100,mean_mix_stromal_r100
TCGA-EJ-A46F-01Z-00-DX1.83D9E6DF-80E7-401F-9089-6589BC9F2751,0.18960084033613445,0.29508196721311475,0.11713092658174322,0.4218512898330804,0.10587612493382742,0.5761374187558032,0.11853660457606427,0.12439242773087744,0.3423180592991914,0.7788461538461539,0.07665988040547023,0.11777229941730166,2.134453781512605,0.4830377757163471,0.9001532850573497,0.6281978772693283,0.6143462149285336,0.7570499887917508,2.3534832434135393,0.10127284727972152,1.6253369272237197,0.9046511627906976,0.6784697869256106,0.16992990250311155,7.313025210084033,0.7025277578036998,3.6512500660711456,0.7129230418308572,2.6143462149285335,0.8408188109091493,9.73453313905407,0.18185190657840872,5.46900269541779,0.9511772593933566,2.8209492949039086,0.19276286034001655,10.856617647058824,0.7498631460897631,5.54030339869972,0.731362810820375,4.022763366860773,0.8573208914906745,14.96278501949356,0.2035544642826317,7.938005390835579,0.9626645784134406,4.359540381807135,0.19770034139106452
TCGA-HI-7168-01Z-00-DX1.e4aabefc-b633-4f54-ae92-a839f2d80158,0.7510094212651414,0.2812509160193463,0.6828907559244638,0.19386635187209722,0.4010462074978204,0.6369939361512394,0.45081853174419145,0.4761357562800641,1.010204081632653,0.9393907315925664,0.2798658605478563,0.3019949597456193,5.044097854484997,0.41236666884366646,4.617268954347606,0.318631512443734,2.3563208369659985,0.7874505450559823,3.529286277419654,0.5872129523646128,5.25556586270872,0.967645335646508,2.2029340000240394,0.35444406158579417,16.878988203626,0.6083190843697446,16.92264174286646,0.39385979403694993,10.171665213600697,0.8798683615820951,13.408477484580068,0.7306761602340263,18.37430426716141,0.974836653877232,9.3369292161977,0.38554333912014316,24.747882194600585,0.6619625594712621,25.100701825420927,0.41067081142222267,15.8897122929381,0.897104909599293,20.29736122060938,0.7665844091359763,26.77713358070501,0.9769668217776587,14.622474368066156,0.3984408800697725
TCGA-J4-A83K-01Z-00-DX1.7A8B686F-E4E3-48DF-8761-9B3923D38463,0.19804408201855464,0.2559240362811791,0.14364907206555796,0.5408542246982359,0.1655359565807327,0.3708133971291866,0.09863433545213747,0.16995828149935288,0.3765068309670506,0.7027649769585254,0.10505577109602328,0.1342822009323496,2.936949713407788,0.43429748542230734,1.799530007230658,0.7956369225855392,0.9769335142469471,0.7009990211320322,2.405619623351274,0.16444816208365978,2.637289043664613,0.9275990178200084,1.2779889598904548,0.20736389084845475,9.498877267623945,0.6454696981336409,7.4943359845745965,0.8726718203916886,4.341926729986431,0.8426441023074561,9.216405565497434,0.24487310792489198,9.416287168497186,0.9641373579020064,5.628633679465967,0.24855883400279508,13.745021568279856,0.7009312100965079,11.442636779946975,0.88628368455896,7.0169606512890095,0.8771772683879331,13.686526367778841,0.27208959522658904,13.792660058933834,0.9698732169815606,8.800607633936213,0.2678327364878772
TCGA-YL-A8SQ-01Z-00-DX1.0DFEF9A0-9C25-46F9-8EB4-96844346F236,0.2822185970636215,0.29874213836477986,0.21320721200817125,0.2898369036027264,0.18085106382978725,0.45652173913043476,0.06696709285265144,0.18145873049495162,0.2358813462635482,0.6629266012155213,0.11933254977383624,0.2014861312302162,3.0386079390973353,0.5076056601600737,2.406474820143885,0.5082829347350518,1.2566489361702127,0.8598476555373108,1.439857996227206,0.1757666732637918,1.5618938961779807,0.8948709642587194,1.3453894646863982,0.3317121372640534,10.823817292006526,0.7314643196755599,9.882760458300027,0.6153853892900145,6.335106382978723,0.9407380374727313,6.442346992244812,0.2563013137950873,6.280091272104963,0.927984758308628,6.125048972468568,0.41156647606486374,16.404023926046765,0.7784571213161393,15.196509459099387,0.6326274539382137,9.93218085106383,0.9510536313950694,9.89854066233494,0.2827324889428577,9.49343981745579,0.9379942121039541,9.687395376998968,0.4303520230682551
